student_id,text_curhat,emotion,row_status
MHS_05238,"Dibuat frustrasi terus, kerja keras buat sistem birokrasi kampus yang berbelit tapi hasilnya tidak hadir tanpa pemberitahuan sebelumnya, capek ngadepin situasi kayak gini terus.",Anger,clean
MHS_D01820,"   Agenda siang ini, pergi ke lab komputer jurusan buat mencari referensi jurnal pendukung, biar ga numpuk di akhir minggu.  ",Fear,dirty_whitespace
MHS_03683,"Gak habis pikir sama situasi ini, situasi jadwal bimbingan yang tidak konsisten makin parah karena memberi tugas tambahan mendekati deadline rapat, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_04895,"Duh, pengen nangis rasanya, udah usaha keras buat merevisi bagian yang dikoreksi pembimbing tapi revisi dicoret semua tanpa penjelasan yang jelas bikin hancur semuanya, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_01201,"Bener-bener ngerasa down parah, stuck di laporan akhir magang gara-gara otak udah buntu ga bisa mikir jernih, sedihnya udah nembus-nembus.",Sadness,clean
MHS_03213,"Sabar ada batasnya, udah bersabar tapi koordinator magang tetap menghilang saat paling dibutuhkan untuk kerja kelompok, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_D02151,"Panik terus dari tadi, belum siap sama sekali buat ngadepin presentasi sempro minggu ini, kepikiran terus sampe susah tidur.",Fear,dirty_duplicate
MHS_D00458,"Akhirnya kabar baik datang, dibantu keluarga di rumah yang sabar dan konsisten dalam membimbing selama proses ini, tinggal fokus buat langkah berikutnya.",,dirty_missing_emotion
MHS_06541,"Anxiety kumat lagi nih, tiap inget sidang skripsi bulan depan langsung jantung berdebar kencang saat melihat notifikasinya, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_06089,"Deg-degan parah nih, bayangin presentasi sempro minggu ini aja udah bikin tangan gemetar setiap kali harus mulai ngerjain, semoga semuanya berjalan lancar.",Fear,clean
MHS_D00236,,Neutral,dirty_missing_text
MHS_05742,"Deg-degan parah nih, bayangin sidang skripsi bulan depan aja udah bikin tangan gemetar setiap kali harus mulai ngerjain, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_04995,"Tiap malam overthinking sendirian, berjuang buat tugas akhir semester ini namun terus dihambat rekan kelompok tidak bisa diandalkan, capek banget ya Allah.",Sadness,clean
MHS_02738,"Hampa banget rasanya hari ini, ngerasa tertinggal jauh karena belum nemu solusi di bagian olah data statistik pas lagi kejar skripsi ini, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_02765,"Sabar ada batasnya, ngejalanin format laporan yang berubah-ubah dengan susah payah tapi memberi tugas tambahan mendekati deadline rapat, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_01362,"Gak ada yang spesial hari ini, ngelanjutin tugas mingguan mata kuliah utama yang kemarin belum selesai, cukup hari ini, besok lanjut lagi.",Neutral,clean
MHS_D00207,,Fear,dirty_missing_text
MHS_D01495,"   Jujur lagi di fase paling berat, ngetik buat progress bimbingan minggu ini tapi dospem susah ditemui dan sering reschedule bikin makin berat, semoga ini cepet berlalu.  ",Joy,dirty_whitespace
MHS_08870,"Sabar ada batasnya, kerja keras buat instruksi yang kontradiktif dari dua pembimbing tapi hasilnya hanya di-read tanpa balasan, capek ngadepin situasi kayak gini terus.",Anger,clean
MHS_08764,"Kepikiran terus ga bisa berhenti, ekspektasi orang tua yang sangat tinggi yang terus menumpuk bikin tangan gemetar setiap kali harus mulai ngerjain, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_05904,"Mental udah di ujung, ngetik buat progress bimbingan minggu ini tapi referensi yang dibutuhkan susah diakses bikin makin berat, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_D01497,"   Lagi di titik terendah kayaknya, berjuang buat proposal PKM ini namun terus dihambat belum nemu solusi di bagian olah data statistik, semoga ini cepet berlalu.  ",Neutral,dirty_whitespace
MHS_07726,"Tiap malam gelisah, mikirin ujian komprehensif yang semakin dekat yang makin deket tanggalnya, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_09560,"Takut banget ya Allah, tiap inget presentasi sempro minggu ini langsung langsung panik dan tidak bisa fokus sama sekali, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_07397,"Bener-bener bikin emosi, sama dosen pembimbing utama yang tidak memberikan feedback draf selama berbulan-bulan, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_09250,"Sabar ada batasnya, ngejalanin sistem birokrasi kampus yang berbelit dengan susah payah tapi selalu berubah keputusannya setiap pertemuan, ga ngerti lagi cara mikirnya.",Anger,clean
MHS_00527,"Agenda siang ini, fokus mencatat poin penting dari buku referensi di kosan, yang penting kewajiban kelar satu-satu.",Neutral,clean
MHS_02152,"Overthinking banget belakangan ini, dengan kondisi sekarang, ngadepin sidang skripsi bulan depan rasanya mustahil, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_D00810,"Sabar ada batasnya, harusnya revisi yang standarnya terus berubah beres tapi koordinator magang justru memberi deadline baru yang tidak masuk akal, bikin mood rusak seharian.",anger,dirty_typo_Anger
MHS_06561,"Mood langsung naik, berhasil ngelewatin fase sulit dan bab 3 resmi di-acc oleh dospem, ini jadi motivasi buat terus maju.",Joy,clean
MHS_08127,"Mental udah di ujung, habis ngalamin dosen minta ganti metode pas udah di bab 4 pas lagi coba fokus membaca ulang jurnal-jurnal acuan, semoga besok lebih baik.",Sadness,clean
MHS_03962,"Capek banget asli, berjuang buat syarat kelulusan semester ini namun terus dihambat metode penelitian harus diganti total dari awal, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_D01672,"   Gak ada yang spesial hari ini, pergi ke aula utama gedung kuliah buat mempersiapkan bahan presentasi, semoga semuanya berjalan lancar.  ",Sadness,dirty_whitespace
MHS_03888,"Lega banget rasanya, akhirnya bisa melewati bab 3 resmi di-acc oleh dospem dengan hasil baik, alhamdulillah semuanya lancar.",Joy,clean
MHS_D01996,"   Bersyukur banget, akhirnya bisa melewati bab 3 resmi di-acc oleh dospem dengan hasil baik, terima kasih untuk semua yang sudah mendukung.  ",Sadness,dirty_whitespace
MHS_04290,"Rasanya mau meledak, diperlakuin semena-mena sama partner kelompok tugas akhir soal menegur di depan seluruh kelas, males banget sumpah.",Anger,clean
MHS_08876,"Sabar ada batasnya, kerja keras buat jadwal bimbingan yang tidak konsisten tapi hasilnya tidak hadir tanpa pemberitahuan sebelumnya, entah sampai kapan harus begini terus.",Anger,clean
MHS_D02188,"Panik terus dari tadi, tekanan dari angkatan yang sudah banyak lulus yang terus menumpuk bikin langsung panik dan tidak bisa fokus sama sekali, semoga kuat ngadepin semuanya.",Fear,dirty_duplicate
MHS_D01726,"   Makin hari makin enek, ngejalanin sistem birokrasi kampus yang berbelit dengan susah payah tapi mengabaikan pertanyaan yang sudah dikirim lewat email, males banget sumpah.  ",Fear,dirty_whitespace
MHS_03894,"Tiap malam overthinking sendirian, berjuang buat syarat kelulusan semester ini namun terus dihambat belum nemu solusi di bagian olah data statistik, ujungnya cuma bisa pasrah deh.",Sadness,clean
MHS_00963,"Sabar ada batasnya, situasi instruksi yang kontradiktif dari dua pembimbing makin parah karena selalu berubah keputusannya setiap pertemuan, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_07872,"Overthinking banget belakangan ini, belum siap sama sekali buat ngadepin sidang skripsi bulan depan, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_05552,"Capek banget asli, udah usaha keras buat menyusun daftar pertanyaan kuesioner tapi nilai IPK turun semester ini bikin hancur semuanya, semoga besok lebih baik.",Sadness,clean
MHS_03595,"Lagi di titik terendah kayaknya, energi udah habis buat merevisi bagian yang dikoreksi pembimbing tapi tetep dapet dospem susah ditemui dan sering reschedule, rasanya pengen menyerah aja.",Sadness,clean
MHS_08364,"Rencananya hari ini, nyicil draf proposal penelitian sambil merapikan format daftar pustaka, menjaga produktivitas harian.",Neutral,clean
MHS_05559,"Makin hari makin enek, diperlakuin semena-mena sama ketua kelompok belajar soal mengubah standar penilaian di tengah proses, entah sampai kapan harus begini terus.",Anger,clean
MHS_D01398,"   Hari ini fokus ke, fokus menganalisis hasil wawancara di kosan, semoga semuanya berjalan lancar.  ",Fear,dirty_whitespace
MHS_D00548,"Capek banget asli, udah usaha keras buat merevisi bagian yang dikoreksi pembimbing tapi data yang dikumpulkan dinyatakan tidak valid bikin hancur semuanya, bener-bener butuh istirahat panjang.",Sadnes,dirty_typo_Sadness
MHS_09263,"Deg-degan parah nih, tiap inget sidang skripsi bulan depan langsung jantung berdebar kencang saat melihat notifikasinya, takut banget kalau sampai ga berhasil.",Fear,clean
MHS_03467,"Deg-degan parah nih, kalau nanti tidak lulus dalam sidang pertama beneran kejadian, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_00588,"Agenda siang ini, mulai hari dengan merapikan format daftar pustaka dulu sebelum kuliah, yang penting kewajiban kelar satu-satu.",Neutral,clean
MHS_01619,"Rasanya mau meledak, diperlakuin semena-mena sama ketua kelompok belajar soal tidak memberikan feedback draf selama berbulan-bulan, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_07013,"Hari ini fokus ke, mau kuliah umum di aula bareng teman-teman, menjaga produktivitas harian.",Neutral,clean
MHS_06181,"Akhirnya kabar baik datang, karena revisi terakhir diterima tanpa catatan tambahan setelah usaha panjang, semoga terus konsisten kayak gini.",Joy,clean
MHS_07744,"Duh, pengen nangis rasanya, tiap hari harus menyusun daftar pertanyaan kuesioner tapi referensi yang dibutuhkan susah diakses, semoga ini cepet berlalu.",Sadness,clean
MHS_04379,"Hari ini biasa aja, ke ruang dosen pembimbing dalam rangka mempersiapkan bahan presentasi, pelan-pelan asal konsisten.",Neutral,clean
MHS_00192,"Kepikiran terus ga bisa berhenti, ada tekanan dari angkatan yang sudah banyak lulus yang bikin makin ga sanggup, cuma bisa berdoa yang terbaik.",Fear,clean
MHS_04316,"Panik terus dari tadi, tiap inget penilaian akhir magang pekan ini langsung langsung panik dan tidak bisa fokus sama sekali, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_09368,"Lega banget rasanya, karena selesai sidang sempro dengan lancar setelah usaha panjang, alhamdulillah semuanya lancar.",Joy,clean
MHS_05602,"Deg-degan parah nih, beasiswa yang bergantung pada IPK semester ini yang terus menumpuk bikin kepikiran terus sampai susah tidur malam, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_04771,"Rasanya mau meledak, situasi format laporan yang berubah-ubah makin parah karena tidak hadir tanpa pemberitahuan sebelumnya, lelah harus selalu jadi pihak yang sabar.",Anger,clean
MHS_04575,"Gak bisa tenang sama sekali, kalau nanti tidak bisa menjawab pertanyaan dosen penguji dengan benar beneran kejadian, kepikiran terus sampe susah tidur.",Fear,clean
MHS_07559,"Sumpah kesel banget hari ini, harusnya revisi yang standarnya terus berubah beres tapi partner kelompok tugas akhir justru membatalkan jadwal bimbingan mendadak tanpa konfirmasi, padahal udah usaha keras banget.",Anger,clean
MHS_08732,"Stres dan ngerasa sendirian, habis ngalamin dosen minta ganti metode pas udah di bab 4 pas lagi coba fokus mencatat poin penting dari buku referensi, capek banget ya Allah.",Sadness,clean
MHS_01757,"Mood langsung naik, setelah sekian lama berjuang, selesai sidang sempro dengan lancar terwujud juga, tinggal fokus buat langkah berikutnya.",Joy,clean
MHS_00598,"Hari ini biasa aja, nyicil tugas mingguan mata kuliah utama sambil mencatat poin penting dari buku referensi, menjaga produktivitas harian.",Neutral,clean
MHS_03069,"Agenda siang ini, mulai hari dengan menganalisis hasil wawancara dulu sebelum kuliah, biar ga numpuk di akhir minggu.",Neutral,clean
MHS_08517,"Stres dan ngerasa sendirian, berjuang buat laporan akhir magang namun terus dihambat dospem susah ditemui dan sering reschedule, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_06842,"Kepikiran terus ga bisa berhenti, kalau nanti gagal mendapat nilai minimal beneran kejadian, semoga semuanya berjalan lancar.",Fear,clean
MHS_05078,"Gak habis pikir sama situasi ini, udah bersabar tapi ketua himpunan tetap tidak memberikan feedback draf selama berbulan-bulan, padahal udah usaha keras banget.",Anger,clean
MHS_09658,"Lagi di titik terendah kayaknya, energi udah habis buat merapikan format daftar pustaka tapi tetep dapet energi terkuras habis karena kerja shift malam, capek banget ya Allah.",Sadness,clean
MHS_00438,"Sabar ada batasnya, udah bersabar tapi dosen pembimbing utama tetap mengubah standar penilaian di tengah proses, padahal udah usaha keras banget.",Anger,clean
MHS_D00202,,Anger,dirty_missing_text
MHS_02379,"Hampa banget rasanya hari ini, udah usaha keras buat merapikan format daftar pustaka tapi data yang dikumpulkan dinyatakan tidak valid bikin hancur semuanya, bener-bener butuh istirahat panjang.",Sadness,clean
MHS_D00302,"Alhamdulillah seneng banget hari ini, punya teman-teman satu kontrakan yang cepat merespons dan memberikan solusi konkret, siap gas lagi untuk target selanjutnya.",,dirty_missing_emotion
MHS_07484,"Deg-degan parah nih, takut banget kalau gagal mendapat nilai minimal di depan semua orang, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_09013,"Sabar ada batasnya, diperlakuin semena-mena sama dosen penguji soal menghilang saat paling dibutuhkan untuk kerja kelompok, entah sampai kapan harus begini terus.",Anger,clean
MHS_03855,"Jadwal hari ini, ke aula utama gedung kuliah dalam rangka menyerahkan berkas administrasi, biar ga numpuk di akhir minggu.",Neutral,clean
MHS_02131,"Dibuat frustrasi terus, diperlakuin semena-mena sama ketua himpunan soal membatalkan jadwal bimbingan mendadak tanpa konfirmasi, bener-bener gak dihargai usahanya.",Anger,clean
MHS_06728,"Bener-bener bikin emosi, urusan sistem birokrasi kampus yang berbelit ga kelar-kelar karena selalu berubah keputusannya setiap pertemuan, bener-bener gak dihargai usahanya.",Anger,clean
MHS_04214,"Overthinking banget belakangan ini, bayangin ujian komprehensif yang semakin dekat aja udah bikin tangan gemetar setiap kali harus mulai ngerjain, ga tau harus mulai dari mana buat tenangin diri.",Fear,clean
MHS_06794,"Duh, pengen nangis rasanya, udah usaha keras buat membaca ulang jurnal-jurnal acuan tapi sidang proposal ditunda lagi tanpa alasan pasti bikin hancur semuanya, ga tau musti cerita ke siapa lagi.",Sadness,clean
MHS_09740,"Deg-degan parah nih, mikirin ujian komprehensif yang semakin dekat yang makin deket tanggalnya, takut ngecewain orang-orang yang udah percaya.",Fear,clean
MHS_04394,"Gak habis pikir sama situasi ini, urusan sistem birokrasi kampus yang berbelit ga kelar-kelar karena tidak hadir tanpa pemberitahuan sebelumnya, entah sampai kapan harus begini terus.",Anger,clean
MHS_08707,"Gak sia-sia perjuangan selama ini, karena judul skripsi akhirnya disetujui kaprodi setelah usaha panjang, rasanya beban berkurang banyak.",Joy,clean
MHS_06599,"Rutinitas normal seperti biasa, pergi ke co-working space dekat kampus buat konsultasi bab yang masih kurang, menjaga produktivitas harian.",Neutral,clean
MHS_07269,"Rasanya mau meledak, urusan revisi yang standarnya terus berubah ga kelar-kelar karena memberi tugas tambahan mendekati deadline rapat, entah sampai kapan harus begini terus.",Anger,clean
MHS_09763,"Lagi di titik terendah kayaknya, berjuang buat progress bimbingan minggu ini namun terus dihambat otak udah buntu ga bisa mikir jernih, semoga besok lebih baik.",Sadness,clean
MHS_D00980,"Bener-bener bikin emosi, urusan jadwal bimbingan yang tidak konsisten ga kelar-kelar karena memberi tugas tambahan mendekati deadline rapat, bikin mood rusak seharian.",anger,dirty_typo_Anger
MHS_D01900,"   Bener-bener ngerasa down parah, habis ngalamin revisi dicoret semua tanpa penjelasan yang jelas pas lagi coba fokus menganalisis hasil wawancara, bener-bener butuh istirahat panjang.  ",Fear,dirty_whitespace
MHS_04576,"Kepikiran terus ga bisa berhenti, ada tekanan dari angkatan yang sudah banyak lulus yang bikin makin ga sanggup, rasanya waktu terus berjalan tapi persiapan belum siap.",Fear,clean
MHS_02518,"Gak habis pikir sama situasi ini, situasi instruksi yang kontradiktif dari dua pembimbing makin parah karena memberi tugas tambahan mendekati deadline rapat, entah sampai kapan harus begini terus.",Anger,clean
